physical_id,snap_hour,coverage
83340,2018-01-04 21:00:00,1.0
83340,2018-01-04 22:00:00,0.75
83340,2018-01-04 23:00:00,1.0
83341,2018-01-04 19:00:00,1.0
83341,2018-01-04 20:00:00,0.5
83341,2018-01-04 21:00:00,0.75
83341,2018-01-04 22:00:00,0.5
83341,2018-01-04 23:00:00,1.0
83342,2018-01-04 19:00:00,1.0
83342,2018-01-04 20:00:00,0.5
83342,2018-01-04 21:00:00,0.75
83342,2018-01-04 22:00:00,0.25
83342,2018-01-04 23:00:00,1.0
83343,2018-01-04 19:00:00,1.0
83343,2018-01-04 20:00:00,0.75
83343,2018-01-04 21:00:00,0.75
83343,2018-01-04 22:00:00,0.25
83343,2018-01-04 23:00:00,1.0
83344,2018-01-04 19:00:00,1.0
83344,2018-01-04 20:00:00,0.75
83344,2018-01-04 21:00:00,1.0
83344,2018-01-04 22:00:00,0.25
83344,2018-01-04 23:00:00,1.0
83345,2018-01-04 19:00:00,1.0
83345,2018-01-04 20:00:00,0.75
83345,2018-01-04 21:00:00,0.75
83345,2018-01-04 22:00:00,0.25
83345,2018-01-04 23:00:00,1.0
83346,2018-01-04 19:00:00,1.0
83346,2018-01-04 20:00:00,0.75
83346,2018-01-04 21:00:00,0.75
83346,2018-01-04 22:00:00,0.25
83346,2018-01-04 23:00:00,1.0
83347,2018-01-04 19:00:00,1.0
83347,2018-01-04 20:00:00,0.75
83347,2018-01-04 21:00:00,0.75
83347,2018-01-04 22:00:00,0.25
83347,2018-01-04 23:00:00,1.0
83348,2018-01-04 19:00:00,1.0
83348,2018-01-04 20:00:00,0.5
83348,2018-01-04 21:00:00,0.75
83348,2018-01-04 22:00:00,0.25
83348,2018-01-04 23:00:00,1.0
83349,2018-01-04 19:00:00,1.0
83349,2018-01-04 20:00:00,0.5
83349,2018-01-04 21:00:00,0.75
83349,2018-01-04 22:00:00,0.25
83349,2018-01-04 23:00:00,1.0
83350,2018-01-04 19:00:00,1.0
83350,2018-01-04 20:00:00,0.25
83350,2018-01-04 21:00:00,0.25
83350,2018-01-04 22:00:00,0.25
83350,2018-01-04 23:00:00,1.0
83351,2018-01-04 19:00:00,1.0
83351,2018-01-04 20:00:00,0.25
83351,2018-01-04 21:00:00,0.25
83351,2018-01-04 22:00:00,0.25
83351,2018-01-04 23:00:00,1.0
83352,2018-01-04 19:00:00,1.0
83352,2018-01-04 20:00:00,0.25
83352,2018-01-04 21:00:00,0.25
83352,2018-01-04 22:00:00,0.25
83352,2018-01-04 23:00:00,1.0
83353,2018-01-04 19:00:00,1.0
83353,2018-01-04 20:00:00,0.25
83353,2018-01-04 21:00:00,0.5
83353,2018-01-04 22:00:00,0.25
83353,2018-01-04 23:00:00,1.0
83354,2018-01-04 19:00:00,1.0
83354,2018-01-04 20:00:00,0.25
83354,2018-01-04 21:00:00,0.5
83354,2018-01-04 22:00:00,0.25
83354,2018-01-04 23:00:00,1.0
83355,2018-01-04 19:00:00,1.0
83355,2018-01-04 20:00:00,0.25
83355,2018-01-04 21:00:00,0.5
83355,2018-01-04 22:00:00,0.25
83355,2018-01-04 23:00:00,1.0
83356,2018-01-04 19:00:00,1.0
83356,2018-01-04 20:00:00,0.25
83356,2018-01-04 21:00:00,0.25
83356,2018-01-04 22:00:00,0.25
83356,2018-01-04 23:00:00,1.0
83357,2018-01-04 19:00:00,1.0
83357,2018-01-04 20:00:00,0.25
83357,2018-01-04 21:00:00,0.25
83357,2018-01-04 22:00:00,0.5
83357,2018-01-04 23:00:00,1.0
83358,2018-01-04 19:00:00,1.0
83358,2018-01-04 20:00:00,0.25
83358,2018-01-04 21:00:00,0.25
83358,2018-01-04 22:00:00,0.25
83358,2018-01-04 23:00:00,1.0
83359,2018-01-04 19:00:00,1.0
83359,2018-01-04 20:00:00,0.5
83359,2018-01-04 21:00:00,0.25
83359,2018-01-04 22:00:00,0.5
83359,2018-01-04 23:00:00,1.0
83360,2018-01-04 19:00:00,1.0
83360,2018-01-04 20:00:00,0.25
83360,2018-01-04 21:00:00,0.25
83360,2018-01-04 22:00:00,0.5
83360,2018-01-04 23:00:00,1.0
83361,2018-01-04 19:00:00,1.0
83361,2018-01-04 20:00:00,0.25
83361,2018-01-04 21:00:00,0.5
83361,2018-01-04 22:00:00,0.25
83361,2018-01-04 23:00:00,1.0
83362,2018-01-04 19:00:00,1.0
83362,2018-01-04 20:00:00,0.25
83362,2018-01-04 21:00:00,0.5
83362,2018-01-04 22:00:00,0.25
83362,2018-01-04 23:00:00,1.0
83363,2018-01-04 19:00:00,1.0
83363,2018-01-04 20:00:00,0.5
83363,2018-01-04 21:00:00,0.5
83363,2018-01-04 22:00:00,0.25
83363,2018-01-04 23:00:00,1.0
83364,2018-01-04 19:00:00,1.0
83364,2018-01-04 20:00:00,0.5
83364,2018-01-04 21:00:00,0.5
83364,2018-01-04 22:00:00,0.25
83364,2018-01-04 23:00:00,1.0
83365,2018-01-04 19:00:00,1.0
83365,2018-01-04 20:00:00,0.5
83365,2018-01-04 21:00:00,0.75
83365,2018-01-04 22:00:00,0.25
83365,2018-01-04 23:00:00,1.0
83366,2018-01-04 19:00:00,1.0
83366,2018-01-04 20:00:00,0.5
83366,2018-01-04 21:00:00,0.75
83366,2018-01-04 22:00:00,0.25
83366,2018-01-04 23:00:00,1.0
83367,2018-01-04 19:00:00,1.0
83367,2018-01-04 20:00:00,0.5
83367,2018-01-04 21:00:00,0.75
83367,2018-01-04 22:00:00,0.25
83367,2018-01-04 23:00:00,1.0
83368,2018-01-04 19:00:00,1.0
83368,2018-01-04 20:00:00,0.25
83368,2018-01-04 21:00:00,0.5
83368,2018-01-04 22:00:00,0.5
83368,2018-01-04 23:00:00,1.0
83369,2018-01-04 19:00:00,1.0
83369,2018-01-04 20:00:00,0.25
83369,2018-01-04 21:00:00,0.5
83369,2018-01-04 22:00:00,0.5
83369,2018-01-04 23:00:00,1.0
83370,2018-01-04 19:00:00,1.0
83370,2018-01-04 20:00:00,0.75
83370,2018-01-04 21:00:00,0.5
83370,2018-01-04 22:00:00,0.25
83370,2018-01-04 23:00:00,1.0
83371,2018-01-04 19:00:00,1.0
83371,2018-01-04 20:00:00,0.75
83371,2018-01-04 21:00:00,1.0
83371,2018-01-04 22:00:00,1.0
83371,2018-01-04 23:00:00,1.0
83372,2018-01-04 19:00:00,1.0
83372,2018-01-04 20:00:00,0.25
83372,2018-01-04 21:00:00,1.0
83372,2018-01-04 22:00:00,0.5
83372,2018-01-04 23:00:00,1.0
83373,2018-01-04 19:00:00,1.0
83373,2018-01-04 20:00:00,0.25
83373,2018-01-04 21:00:00,0.5
83373,2018-01-04 22:00:00,0.5
83373,2018-01-04 23:00:00,1.0
83374,2018-01-04 19:00:00,1.0
83374,2018-01-04 20:00:00,0.25
83374,2018-01-04 21:00:00,0.5
83374,2018-01-04 22:00:00,1.0
83374,2018-01-04 23:00:00,1.0
83375,2018-01-04 19:00:00,1.0
83375,2018-01-04 20:00:00,0.5
83375,2018-01-04 21:00:00,0.5
83375,2018-01-04 22:00:00,0.5
83375,2018-01-04 23:00:00,1.0
83376,2018-01-04 19:00:00,1.0
83376,2018-01-04 20:00:00,0.75
83376,2018-01-04 21:00:00,0.5
83376,2018-01-04 22:00:00,1.0
83376,2018-01-04 23:00:00,1.0
83377,2018-01-04 19:00:00,1.0
83377,2018-01-04 20:00:00,0.75
83377,2018-01-04 21:00:00,1.0
83377,2018-01-04 22:00:00,0.75
83377,2018-01-04 23:00:00,1.0
83378,2018-01-04 19:00:00,1.0
83378,2018-01-04 20:00:00,0.25
83378,2018-01-04 21:00:00,0.25
83378,2018-01-04 22:00:00,0.5
83378,2018-01-04 23:00:00,1.0
83379,2018-01-04 19:00:00,1.0
83379,2018-01-04 20:00:00,0.25
83379,2018-01-04 21:00:00,0.25
83379,2018-01-04 22:00:00,0.5
83379,2018-01-04 23:00:00,1.0
83381,2018-01-04 19:00:00,1.0
83381,2018-01-04 20:00:00,0.25
83381,2018-01-04 21:00:00,0.5
83381,2018-01-04 22:00:00,1.0
83381,2018-01-04 23:00:00,1.0
83382,2018-01-04 19:00:00,1.0
83382,2018-01-04 20:00:00,0.25
83382,2018-01-04 21:00:00,0.5
83382,2018-01-04 22:00:00,1.0
83382,2018-01-04 23:00:00,1.0
83383,2018-01-04 19:00:00,1.0
83383,2018-01-04 20:00:00,0.25
83383,2018-01-04 21:00:00,0.25
83383,2018-01-04 22:00:00,0.25
83383,2018-01-04 23:00:00,1.0
83384,2018-01-04 19:00:00,0.0
83384,2018-01-04 20:00:00,0.0
83384,2018-01-04 21:00:00,0.0
83384,2018-01-04 22:00:00,0.0
83384,2018-01-04 23:00:00,0.0
83385,2018-01-04 19:00:00,1.0
83385,2018-01-04 20:00:00,0.25
83385,2018-01-04 21:00:00,0.5
83385,2018-01-04 22:00:00,0.25
83385,2018-01-04 23:00:00,1.0
83386,2018-01-04 19:00:00,1.0
83386,2018-01-04 20:00:00,0.25
83386,2018-01-04 21:00:00,0.25
83386,2018-01-04 22:00:00,0.25
83386,2018-01-04 23:00:00,1.0
83387,2018-01-04 19:00:00,1.0
83387,2018-01-04 20:00:00,0.25
83387,2018-01-04 21:00:00,0.5
83387,2018-01-04 22:00:00,0.25
83387,2018-01-04 23:00:00,1.0
83388,2018-01-04 19:00:00,1.0
83388,2018-01-04 20:00:00,0.25
83388,2018-01-04 21:00:00,0.25
83388,2018-01-04 22:00:00,0.25
83388,2018-01-04 23:00:00,1.0
83389,2018-01-04 19:00:00,1.0
83389,2018-01-04 20:00:00,0.25
83389,2018-01-04 21:00:00,0.25
83389,2018-01-04 22:00:00,0.75
83389,2018-01-04 23:00:00,1.0
83390,2018-01-04 19:00:00,1.0
83390,2018-01-04 20:00:00,0.25
83390,2018-01-04 21:00:00,0.5
83390,2018-01-04 22:00:00,0.75
83390,2018-01-04 23:00:00,1.0
83391,2018-01-04 19:00:00,1.0
83391,2018-01-04 20:00:00,0.25
83391,2018-01-04 21:00:00,0.5
83391,2018-01-04 22:00:00,0.25
83391,2018-01-04 23:00:00,1.0
83392,2018-01-04 19:00:00,1.0
83392,2018-01-04 20:00:00,0.25
83392,2018-01-04 21:00:00,0.5
83392,2018-01-04 22:00:00,0.75
83392,2018-01-04 23:00:00,1.0
83393,2018-01-04 19:00:00,1.0
83393,2018-01-04 20:00:00,0.25
83393,2018-01-04 21:00:00,0.5
83393,2018-01-04 22:00:00,0.75
83393,2018-01-04 23:00:00,1.0
83394,2018-01-04 19:00:00,1.0
83394,2018-01-04 20:00:00,0.75
83394,2018-01-04 21:00:00,0.5
83394,2018-01-04 22:00:00,0.25
83394,2018-01-04 23:00:00,1.0
83395,2018-01-04 19:00:00,1.0
83395,2018-01-04 20:00:00,0.75
83395,2018-01-04 21:00:00,0.5
83395,2018-01-04 22:00:00,0.25
83395,2018-01-04 23:00:00,1.0
83396,2018-01-04 19:00:00,1.0
83396,2018-01-04 20:00:00,0.25
83396,2018-01-04 21:00:00,0.25
83396,2018-01-04 22:00:00,0.25
83396,2018-01-04 23:00:00,1.0
83398,2018-01-04 19:00:00,1.0
83398,2018-01-04 20:00:00,0.25
83398,2018-01-04 21:00:00,0.25
83398,2018-01-04 22:00:00,0.25
83398,2018-01-04 23:00:00,1.0
83399,2018-01-04 19:00:00,1.0
83399,2018-01-04 20:00:00,0.25
83399,2018-01-04 21:00:00,0.25
83399,2018-01-04 22:00:00,0.25
83399,2018-01-04 23:00:00,1.0
83400,2018-01-04 19:00:00,1.0
83400,2018-01-04 20:00:00,0.25
83400,2018-01-04 21:00:00,0.25
83400,2018-01-04 22:00:00,0.5
83400,2018-01-04 23:00:00,1.0
83401,2018-01-04 19:00:00,1.0
83401,2018-01-04 20:00:00,0.25
83401,2018-01-04 21:00:00,0.25
83401,2018-01-04 22:00:00,0.25
83401,2018-01-04 23:00:00,1.0
83402,2018-01-04 19:00:00,1.0
83402,2018-01-04 20:00:00,0.25
83402,2018-01-04 21:00:00,0.5
83402,2018-01-04 22:00:00,0.5
83402,2018-01-04 23:00:00,1.0
83403,2018-01-04 19:00:00,1.0
83403,2018-01-04 20:00:00,0.25
83403,2018-01-04 21:00:00,0.25
83403,2018-01-04 22:00:00,0.25
83403,2018-01-04 23:00:00,1.0
83404,2018-01-04 19:00:00,1.0
83404,2018-01-04 20:00:00,0.25
83404,2018-01-04 21:00:00,0.25
83404,2018-01-04 22:00:00,0.25
83404,2018-01-04 23:00:00,1.0
83405,2018-01-04 19:00:00,1.0
83405,2018-01-04 20:00:00,0.25
83405,2018-01-04 21:00:00,0.25
83405,2018-01-04 22:00:00,0.25
83405,2018-01-04 23:00:00,1.0
83406,2018-01-04 19:00:00,1.0
83406,2018-01-04 20:00:00,0.25
83406,2018-01-04 21:00:00,0.25
83406,2018-01-04 22:00:00,0.25
83406,2018-01-04 23:00:00,1.0
83407,2018-01-04 19:00:00,0.0
83407,2018-01-04 20:00:00,0.0
83407,2018-01-04 21:00:00,0.0
83407,2018-01-04 22:00:00,0.0
83407,2018-01-04 23:00:00,0.0
83408,2018-01-04 19:00:00,1.0
83408,2018-01-04 20:00:00,0.25
83408,2018-01-04 21:00:00,0.25
83408,2018-01-04 22:00:00,0.25
83408,2018-01-04 23:00:00,1.0
83409,2018-01-04 19:00:00,1.0
83409,2018-01-04 20:00:00,0.25
83409,2018-01-04 21:00:00,0.25
83409,2018-01-04 22:00:00,0.25
83409,2018-01-04 23:00:00,1.0
83410,2018-01-04 19:00:00,1.0
83410,2018-01-04 20:00:00,0.25
83410,2018-01-04 21:00:00,0.25
83410,2018-01-04 22:00:00,0.25
83410,2018-01-04 23:00:00,1.0
83411,2018-01-04 19:00:00,1.0
83411,2018-01-04 20:00:00,0.25
83411,2018-01-04 21:00:00,0.25
83411,2018-01-04 22:00:00,0.25
83411,2018-01-04 23:00:00,1.0
83412,2018-01-04 19:00:00,1.0
83412,2018-01-04 20:00:00,0.25
83412,2018-01-04 21:00:00,0.25
83412,2018-01-04 22:00:00,0.25
83412,2018-01-04 23:00:00,1.0
83413,2018-01-04 19:00:00,1.0
83413,2018-01-04 20:00:00,0.25
83413,2018-01-04 21:00:00,0.25
83413,2018-01-04 22:00:00,0.25
83413,2018-01-04 23:00:00,1.0
83414,2018-01-04 19:00:00,1.0
83414,2018-01-04 20:00:00,0.25
83414,2018-01-04 21:00:00,0.25
83414,2018-01-04 22:00:00,0.25
83414,2018-01-04 23:00:00,1.0
83415,2018-01-04 19:00:00,1.0
83415,2018-01-04 20:00:00,0.25
83415,2018-01-04 21:00:00,0.25
83415,2018-01-04 22:00:00,0.25
83415,2018-01-04 23:00:00,1.0
83416,2018-01-04 19:00:00,1.0
83416,2018-01-04 20:00:00,0.25
83416,2018-01-04 21:00:00,0.25
83416,2018-01-04 22:00:00,0.25
83416,2018-01-04 23:00:00,1.0
83417,2018-01-04 19:00:00,1.0
83417,2018-01-04 20:00:00,0.25
83417,2018-01-04 21:00:00,0.25
83417,2018-01-04 22:00:00,0.25
83417,2018-01-04 23:00:00,1.0
83418,2018-01-04 19:00:00,1.0
83418,2018-01-04 20:00:00,0.25
83418,2018-01-04 21:00:00,0.25
83418,2018-01-04 22:00:00,0.25
83418,2018-01-04 23:00:00,1.0
83419,2018-01-04 19:00:00,1.0
83419,2018-01-04 20:00:00,0.25
83419,2018-01-04 21:00:00,0.75
83419,2018-01-04 22:00:00,0.25
83419,2018-01-04 23:00:00,1.0
83420,2018-01-04 19:00:00,1.0
83420,2018-01-04 20:00:00,0.25
83420,2018-01-04 21:00:00,0.5
83420,2018-01-04 22:00:00,0.25
83420,2018-01-04 23:00:00,1.0
83421,2018-01-04 19:00:00,1.0
83421,2018-01-04 20:00:00,0.25
83421,2018-01-04 21:00:00,0.25
83421,2018-01-04 22:00:00,0.25
83421,2018-01-04 23:00:00,1.0
83422,2018-01-04 19:00:00,1.0
83422,2018-01-04 20:00:00,0.75
83422,2018-01-04 21:00:00,0.25
83422,2018-01-04 22:00:00,0.25
83422,2018-01-04 23:00:00,1.0
83423,2018-01-04 19:00:00,1.0
83423,2018-01-04 20:00:00,0.75
83423,2018-01-04 21:00:00,0.25
83423,2018-01-04 22:00:00,0.25
83423,2018-01-04 23:00:00,1.0
83424,2018-01-04 19:00:00,1.0
83424,2018-01-04 20:00:00,0.5
83424,2018-01-04 21:00:00,0.25
83424,2018-01-04 22:00:00,0.25
83424,2018-01-04 23:00:00,1.0
83425,2018-01-04 19:00:00,1.0
83425,2018-01-04 20:00:00,0.75
83425,2018-01-04 21:00:00,0.5
83425,2018-01-04 22:00:00,0.25
83425,2018-01-04 23:00:00,1.0
83426,2018-01-04 19:00:00,1.0
83426,2018-01-04 20:00:00,0.75
83426,2018-01-04 21:00:00,0.5
83426,2018-01-04 22:00:00,0.25
83426,2018-01-04 23:00:00,1.0
83427,2018-01-04 19:00:00,1.0
83427,2018-01-04 20:00:00,0.75
83427,2018-01-04 21:00:00,0.5
83427,2018-01-04 22:00:00,0.25
83427,2018-01-04 23:00:00,1.0
83428,2018-01-04 19:00:00,1.0
83428,2018-01-04 20:00:00,0.75
83428,2018-01-04 21:00:00,0.75
83428,2018-01-04 22:00:00,0.25
83428,2018-01-04 23:00:00,1.0
83429,2018-01-04 19:00:00,0.0
83429,2018-01-04 20:00:00,0.0
83429,2018-01-04 21:00:00,0.0
83429,2018-01-04 22:00:00,0.0
83429,2018-01-04 23:00:00,0.0
83430,2018-01-04 19:00:00,1.0
83430,2018-01-04 20:00:00,0.25
83430,2018-01-04 21:00:00,0.25
83430,2018-01-04 22:00:00,0.25
83430,2018-01-04 23:00:00,1.0
83431,2018-01-04 19:00:00,1.0
83431,2018-01-04 20:00:00,0.25
83431,2018-01-04 21:00:00,0.25
83431,2018-01-04 22:00:00,0.25
83431,2018-01-04 23:00:00,1.0
83432,2018-01-04 19:00:00,1.0
83432,2018-01-04 20:00:00,0.25
83432,2018-01-04 21:00:00,0.25
83432,2018-01-04 22:00:00,0.25
83432,2018-01-04 23:00:00,1.0
83433,2018-01-04 19:00:00,1.0
83433,2018-01-04 20:00:00,0.25
83433,2018-01-04 21:00:00,0.25
83433,2018-01-04 22:00:00,0.25
83433,2018-01-04 23:00:00,1.0
83435,2018-01-04 19:00:00,1.0
83435,2018-01-04 20:00:00,0.25
83435,2018-01-04 21:00:00,0.25
83435,2018-01-04 22:00:00,0.25
83435,2018-01-04 23:00:00,1.0
83436,2018-01-04 19:00:00,1.0
83436,2018-01-04 20:00:00,0.25
83436,2018-01-04 21:00:00,0.25
83436,2018-01-04 22:00:00,0.75
83436,2018-01-04 23:00:00,1.0
83437,2018-01-04 19:00:00,1.0
83437,2018-01-04 20:00:00,0.25
83437,2018-01-04 21:00:00,0.25
83437,2018-01-04 22:00:00,0.5
83437,2018-01-04 23:00:00,1.0
83438,2018-01-04 19:00:00,1.0
83438,2018-01-04 20:00:00,0.25
83438,2018-01-04 21:00:00,0.25
83438,2018-01-04 22:00:00,0.75
83438,2018-01-04 23:00:00,1.0
83439,2018-01-04 19:00:00,1.0
83439,2018-01-04 20:00:00,0.25
83439,2018-01-04 21:00:00,0.25
83439,2018-01-04 22:00:00,0.75
83439,2018-01-04 23:00:00,1.0
83440,2018-01-04 19:00:00,1.0
83440,2018-01-04 20:00:00,0.25
83440,2018-01-04 21:00:00,0.25
83440,2018-01-04 22:00:00,0.75
83440,2018-01-04 23:00:00,1.0
83441,2018-01-04 19:00:00,1.0
83441,2018-01-04 20:00:00,0.25
83441,2018-01-04 21:00:00,0.25
83441,2018-01-04 22:00:00,1.0
83441,2018-01-04 23:00:00,1.0
83442,2018-01-04 19:00:00,1.0
83442,2018-01-04 20:00:00,0.25
83442,2018-01-04 21:00:00,0.25
83442,2018-01-04 22:00:00,0.5
83442,2018-01-04 23:00:00,1.0
83443,2018-01-04 19:00:00,1.0
83443,2018-01-04 20:00:00,0.25
83443,2018-01-04 21:00:00,0.25
83443,2018-01-04 22:00:00,0.25
83443,2018-01-04 23:00:00,1.0
83444,2018-01-04 19:00:00,1.0
83444,2018-01-04 20:00:00,0.25
83444,2018-01-04 21:00:00,0.25
83444,2018-01-04 22:00:00,0.25
83444,2018-01-04 23:00:00,1.0
83445,2018-01-04 19:00:00,1.0
83445,2018-01-04 20:00:00,0.25
83445,2018-01-04 21:00:00,0.25
83445,2018-01-04 22:00:00,0.25
83445,2018-01-04 23:00:00,1.0
83446,2018-01-04 19:00:00,1.0
83446,2018-01-04 20:00:00,0.25
83446,2018-01-04 21:00:00,0.25
83446,2018-01-04 22:00:00,0.25
83446,2018-01-04 23:00:00,1.0
83447,2018-01-04 19:00:00,1.0
83447,2018-01-04 20:00:00,0.25
83447,2018-01-04 21:00:00,0.25
83447,2018-01-04 22:00:00,0.25
83447,2018-01-04 23:00:00,1.0
83448,2018-01-04 19:00:00,1.0
83448,2018-01-04 20:00:00,0.25
83448,2018-01-04 21:00:00,0.5
83448,2018-01-04 22:00:00,0.5
83448,2018-01-04 23:00:00,1.0
83449,2018-01-04 19:00:00,1.0
83449,2018-01-04 20:00:00,0.25
83449,2018-01-04 21:00:00,0.5
83449,2018-01-04 22:00:00,0.25
83449,2018-01-04 23:00:00,1.0
83450,2018-01-04 19:00:00,1.0
83450,2018-01-04 20:00:00,0.25
83450,2018-01-04 21:00:00,0.5
83450,2018-01-04 22:00:00,0.25
83450,2018-01-04 23:00:00,1.0
83451,2018-01-04 19:00:00,1.0
83451,2018-01-04 20:00:00,0.25
83451,2018-01-04 21:00:00,0.5
83451,2018-01-04 22:00:00,0.25
83451,2018-01-04 23:00:00,1.0
83452,2018-01-04 19:00:00,1.0
83452,2018-01-04 20:00:00,0.25
83452,2018-01-04 21:00:00,0.75
83452,2018-01-04 22:00:00,0.25
83452,2018-01-04 23:00:00,1.0
83453,2018-01-04 19:00:00,1.0
83453,2018-01-04 20:00:00,0.25
83453,2018-01-04 21:00:00,0.25
83453,2018-01-04 22:00:00,0.5
83453,2018-01-04 23:00:00,1.0
83454,2018-01-04 19:00:00,1.0
83454,2018-01-04 20:00:00,0.25
83454,2018-01-04 21:00:00,0.5
83454,2018-01-04 22:00:00,0.25
83454,2018-01-04 23:00:00,1.0
83455,2018-01-04 19:00:00,1.0
83455,2018-01-04 20:00:00,0.25
83455,2018-01-04 21:00:00,0.5
83455,2018-01-04 22:00:00,0.25
83455,2018-01-04 23:00:00,1.0
83456,2018-01-04 19:00:00,1.0
83456,2018-01-04 20:00:00,0.25
83456,2018-01-04 21:00:00,0.25
83456,2018-01-04 22:00:00,0.25
83456,2018-01-04 23:00:00,1.0
83457,2018-01-04 19:00:00,1.0
83457,2018-01-04 20:00:00,0.25
83457,2018-01-04 21:00:00,0.5
83457,2018-01-04 22:00:00,0.25
83457,2018-01-04 23:00:00,1.0
83458,2018-01-04 19:00:00,1.0
83458,2018-01-04 20:00:00,0.25
83458,2018-01-04 21:00:00,0.5
83458,2018-01-04 22:00:00,0.5
83458,2018-01-04 23:00:00,1.0
83459,2018-01-04 19:00:00,1.0
83459,2018-01-04 20:00:00,0.25
83459,2018-01-04 21:00:00,0.75
83459,2018-01-04 22:00:00,0.5
83459,2018-01-04 23:00:00,1.0
83460,2018-01-04 19:00:00,1.0
83460,2018-01-04 20:00:00,0.25
83460,2018-01-04 21:00:00,0.5
83460,2018-01-04 22:00:00,0.5
83460,2018-01-04 23:00:00,1.0
83461,2018-01-04 19:00:00,1.0
83461,2018-01-04 20:00:00,0.25
83461,2018-01-04 21:00:00,0.5
83461,2018-01-04 22:00:00,0.5
83461,2018-01-04 23:00:00,1.0
83462,2018-01-04 19:00:00,1.0
83462,2018-01-04 20:00:00,0.25
83462,2018-01-04 21:00:00,0.5
83462,2018-01-04 22:00:00,0.5
83462,2018-01-04 23:00:00,1.0
83463,2018-01-04 19:00:00,1.0
83463,2018-01-04 20:00:00,0.25
83463,2018-01-04 21:00:00,0.5
83463,2018-01-04 22:00:00,0.5
83463,2018-01-04 23:00:00,1.0
83464,2018-01-04 19:00:00,1.0
83464,2018-01-04 20:00:00,0.25
83464,2018-01-04 21:00:00,0.25
83464,2018-01-04 22:00:00,0.25
83464,2018-01-04 23:00:00,1.0
83465,2018-01-04 19:00:00,1.0
83465,2018-01-04 20:00:00,0.25
83465,2018-01-04 21:00:00,0.5
83465,2018-01-04 22:00:00,0.5
83465,2018-01-04 23:00:00,1.0
83466,2018-01-04 19:00:00,1.0
83466,2018-01-04 20:00:00,0.25
83466,2018-01-04 21:00:00,0.25
83466,2018-01-04 22:00:00,0.25
83466,2018-01-04 23:00:00,1.0
83467,2018-01-04 19:00:00,1.0
83467,2018-01-04 20:00:00,0.25
83467,2018-01-04 21:00:00,0.5
83467,2018-01-04 22:00:00,0.5
83467,2018-01-04 23:00:00,1.0
83468,2018-01-04 19:00:00,1.0
83468,2018-01-04 20:00:00,0.25
83468,2018-01-04 21:00:00,0.5
83468,2018-01-04 22:00:00,0.5
83468,2018-01-04 23:00:00,1.0
83469,2018-01-04 19:00:00,1.0
83469,2018-01-04 20:00:00,0.25
83469,2018-01-04 21:00:00,0.5
83469,2018-01-04 22:00:00,0.5
83469,2018-01-04 23:00:00,1.0
83470,2018-01-04 19:00:00,1.0
83470,2018-01-04 20:00:00,0.25
83470,2018-01-04 21:00:00,0.5
83470,2018-01-04 22:00:00,0.5
83470,2018-01-04 23:00:00,1.0
83472,2018-01-04 19:00:00,1.0
83472,2018-01-04 20:00:00,0.25
83472,2018-01-04 21:00:00,0.5
83472,2018-01-04 22:00:00,0.5
83472,2018-01-04 23:00:00,1.0
83473,2018-01-04 19:00:00,1.0
83473,2018-01-04 20:00:00,0.25
83473,2018-01-04 21:00:00,0.25
83473,2018-01-04 22:00:00,0.25
83473,2018-01-04 23:00:00,1.0
83474,2018-01-04 19:00:00,1.0
83474,2018-01-04 20:00:00,0.25
83474,2018-01-04 21:00:00,0.25
83474,2018-01-04 22:00:00,0.25
83474,2018-01-04 23:00:00,1.0
83475,2018-01-04 19:00:00,1.0
83475,2018-01-04 20:00:00,0.25
83475,2018-01-04 21:00:00,0.25
83475,2018-01-04 22:00:00,1.0
83475,2018-01-04 23:00:00,1.0
83476,2018-01-04 19:00:00,1.0
83476,2018-01-04 20:00:00,0.25
83476,2018-01-04 21:00:00,0.25
83476,2018-01-04 22:00:00,0.75
83476,2018-01-04 23:00:00,1.0
83477,2018-01-04 19:00:00,1.0
83477,2018-01-04 20:00:00,0.25
83477,2018-01-04 21:00:00,0.25
83477,2018-01-04 22:00:00,0.5
83477,2018-01-04 23:00:00,1.0
83478,2018-01-04 19:00:00,1.0
83478,2018-01-04 20:00:00,0.5
83478,2018-01-04 21:00:00,0.25
83478,2018-01-04 22:00:00,0.25
83478,2018-01-04 23:00:00,1.0
83479,2018-01-04 19:00:00,1.0
83479,2018-01-04 20:00:00,0.25
83479,2018-01-04 21:00:00,0.75
83479,2018-01-04 22:00:00,0.25
83479,2018-01-04 23:00:00,1.0
83480,2018-01-04 19:00:00,1.0
83480,2018-01-04 20:00:00,0.25
83480,2018-01-04 21:00:00,0.25
83480,2018-01-04 22:00:00,0.25
83480,2018-01-04 23:00:00,1.0
83481,2018-01-04 19:00:00,1.0
83481,2018-01-04 20:00:00,1.0
83481,2018-01-04 21:00:00,1.0
83481,2018-01-04 22:00:00,0.5
83481,2018-01-04 23:00:00,1.0
83482,2018-01-04 19:00:00,1.0
83482,2018-01-04 20:00:00,1.0
83482,2018-01-04 21:00:00,1.0
83482,2018-01-04 22:00:00,0.75
83482,2018-01-04 23:00:00,1.0
83483,2018-01-04 19:00:00,1.0
83483,2018-01-04 20:00:00,1.0
83483,2018-01-04 21:00:00,1.0
83483,2018-01-04 22:00:00,1.0
83483,2018-01-04 23:00:00,1.0
83484,2018-01-04 19:00:00,1.0
