,normalized_street_name_season,snowfall,total_area,average_coverage,roadwork_factor
32102,3-2 avenue_2018,15.351414071824175,10.962304828215055,0.4679862861982333,0.020880477579355235
32103,3-2 avenue_2019,14.798293378046363,10.962304828215055,0.47834031629084706,0.21744735876932877
32106,3-2 avenue_2022,14.828057468977212,10.962304828215055,0.5142420730449886,0.22442273281259
32111,3-2 place_2017,12.599566414853232,8.36539953480737,0.2236662904792758,1.0260774374848614
32118,3-2 place_2024,12.00853175454519,8.36539953480737,0.18519099922190746,0.03391821820346067
32121,3-2 street_2017,14.273310508906231,10.038957224797896,0.1455567868158526,0.26735180597853014
32128,3-2 street_2024,13.682273639895573,10.038957224797896,0.2144357978955402,0.19392069263730652
32132,3-20 avenue_2018,15.31764279181867,10.910453902404903,0.3403661031988773,0.3924474110268609
32133,3-20 avenue_2019,14.638055357701797,10.910453902404903,0.34519990347040175,0.1029175340066863
32135,3-20 avenue_2021,15.28203330586932,10.910453902404903,0.3794702781376504,0.2326185216767279
32138,3-20 avenue_2024,14.305615557858415,10.910453902404903,0.3907625248215357,0.006379606964039027
32162,3-20 street_2018,14.573179957512467,10.18409088407332,0.29481840227302536,1.1635569773084917
32172,3-21 avenue_2018,15.20987345695781,10.802686620740815,0.3236933186852726,0.24490504309572247
32178,3-21 avenue_2024,14.197846267365415,10.802686620740815,0.3638532190171825,0.007273483966498386
32203,3-21 street_2019,13.471174376082566,9.63523283217156,0.15928696814671303,1.135490516754544
32211,3-22 street_2017,13.587161139351712,9.35285028681261,0.17825860587268227,0.6154558728440737
32221,3-23 avenue_2017,14.384946252203843,10.22204469320856,0.29832781924829543,0.43651147651348987
32222,3-23 avenue_2018,14.62921570908844,10.22204469320856,0.34192070230726684,0.4091914898489782
32228,3-23 avenue_2024,13.61718886136324,10.22204469320856,0.3516816552847417,0.012718772407774689
32238,3-23 street_2024,12.925270073184713,9.282001787588165,0.2749577827874069,0.6555491501446269
32246,3-24 avenue_2022,13.998050070106428,10.192758411365903,0.35354949743940584,0.009257021262676763
32248,3-24 avenue_2024,13.587901535128877,10.192758411365903,0.33301800175312535,0.015578029963318415
32258,3-24 street_2024,12.606496150885091,8.963261898040262,0.24477971350283134,0.6666491892537171
32268,3-25 avenue_2024,13.195529980753186,9.800404243247211,0.39669109661426766,0.011038847115216341
32281,3-26 avenue_2017,13.115273173410682,8.95246323184598,0.46231483233306725,1.8174109715302025
32288,3-26 avenue_2024,12.347517455351579,8.95246323184598,0.5059863471252415,1.687879338740663
32292,3-26 street_2018,13.134524928115173,8.745555760300798,0.1723189303763663,1.7591674046273955
32318,3-27 avenue_2024,12.872055755123052,9.476950477042099,0.3495229928167037,0.8473264314076195
32332,3-27 street_2018,13.123359612243291,8.734392209356095,0.1837108844566485,1.0426766563378065
32348,3-28 avenue_2024,12.507000146681307,9.111927484596682,0.27488502111822216,0.044208254664320365
32352,3-28 street_2018,13.128854028986181,8.739885755121577,0.19495189491084322,1.1191009550954254
32372,3-3 avenue_2018,16.730055777811067,12.340933720989321,0.37819331329348643,0.17311261770864478
32373,3-3 avenue_2019,16.176934965083333,12.340933720989321,0.3811553535992768,0.3285840637722067
32376,3-3 avenue_2022,16.206699064224807,12.340933720989321,0.4257055728249587,0.9040561942058125
32382,3-3 place_2018,12.298026690247818,7.909263150337696,0.2695611289240182,1.3661171636810732
32388,3-3 place_2024,11.552264310820117,7.909263150337696,0.11086259281180967,0.05297188476610572
32392,3-3 street_2018,14.732393202712071,10.343298639583237,0.17940259026811936,0.437222139721356
32395,3-3 street_2021,14.783208517736675,10.343298639583237,0.2162522810527371,0.021370025736192483
32438,3-32 street_2024,12.622642059451202,8.979405809725744,0.22294648756344887,0.9699831460709291
32448,3-33 street_2024,12.667909845563718,9.024668166123293,0.18519099922190743,0.9421144118836132
32458,3-34 street_2024,12.667768140371656,9.024526477547695,0.26008808746047635,0.9421923693968082
32461,3-35 street_2017,13.263881899172057,9.029603662569224,0.17658618670921042,0.21961734153765153
32473,3-36 street_2019,13.946086697855634,10.110120967975481,0.28923125943861033,0.5388881615308743
32478,3-36 street_2024,13.753440304111136,10.110120967975481,0.34708891453582413,0.22999999211069616
32492,3-38 street_2018,14.239718600428889,9.850644288960739,0.24902634051162287,0.8480975405577679
32495,3-38 street_2021,14.290533902842869,9.850644288960739,0.30823146624194225,0.37397444101679356
32496,3-38 street_2022,13.716362299493115,9.850644288960739,0.3198411978932604,0.00876150566857275
32502,3-39 street_2018,15.353250083513561,10.964140808486023,0.35726807785918013,0.1759680828217793
32505,3-39 street_2021,15.404065407699045,10.964140808486023,0.39468622093084277,0.11698271548561433
32506,3-39 street_2022,14.82989348039506,10.964140808486023,0.43068076582932846,0.002895803112025565
32515,3-4 avenue_2021,16.798686635433384,12.358749170227265,0.40260356662998575,1.0102909631613453
32532,3-4 street_2018,14.318601754259786,9.929523494002025,0.15495518509993386,0.3164152912746534
32535,3-4 street_2021,14.369417059132681,9.929523494002025,0.19330205927739874,0.008166562666393417
32536,3-4 street_2022,13.795245419194925,9.929523494002025,0.20307011812265408,0.3090276264711589
32538,3-4 street_2024,13.572834991279805,9.929523494002025,0.19353169726756525,0.0038924147153438387
32546,3-40 street_2022,14.42483503588461,10.559090828032135,0.3160980174260756,0.004290781417156275
32553,3-41 street_2019,14.462752432390527,10.626770648033867,0.23194194101937565,0.17898265552844
32555,3-41 street_2021,15.066688382686428,10.626770648033867,0.3013405102765285,0.16033153890233942
32556,3-41 street_2022,14.492516518945438,10.626770648033867,0.29861372374333234,0.004091617903253565
32565,3-42 street_2021,14.979658922580015,10.539743367641648,0.29173451556324786,0.3752120649371435
32566,3-42 street_2022,14.40548707902237,10.539743367641648,0.28957104352453955,0.004390348301292895
32572,3-43 street_2018,15.016596861881126,10.627494429808657,0.2268790204822206,0.11180967505200559
32576,3-43 street_2022,14.49324031790403,10.627494429808657,0.2961448216785215,0.003992021269537453
32579,3-43 street_2025,14.137821609256523,10.627494429808657,0.0,0.3477653713087881
32586,3-44 street_2022,14.557691863573195,10.691944494128593,0.3062191305249571,0.003792798238696237
32589,3-44 street_2025,14.20227314139933,10.691944494128593,0.0,0.24553107019183898
32596,3-45 street_2022,14.51730016958072,10.651553717298288,0.3256900272399833,0.003992021269537453
32605,3-46 street_2021,15.083814221219562,10.643896079527186,0.30337399881155397,0.2145467040886915
32606,3-46 street_2022,14.509642353709541,10.643896079527186,0.3208427080056585,0.3476241084183145
32608,3-46 street_2024,14.287231796030534,10.643896079527186,0.28889606880224533,0.05789147841577759
32611,3-47 street_2017,14.945274561323352,10.782357647333729,0.22832153229974694,0.5666197740881866
32616,3-47 street_2022,14.587665613299702,10.782357647333729,0.3215048395114309,0.00349388925425578
32618,3-47 street_2024,14.17751689014088,10.782357647333729,0.325415558594036,0.09875877202326386
32622,3-48 street_2018,15.147660707137343,10.75855533438333,0.2432338109951767,0.31590503139552084
32626,3-48 street_2022,14.624304137744856,10.75855533438333,0.3170819392713423,0.45622159177194993
32628,3-48 street_2024,14.40189356658719,10.75855533438333,0.29647946853155055,0.284351532355325
32645,3-49 street_2021,15.19400202356188,10.754081423270172,0.31296660402034804,0.33511417201164184
32651,3-5 avenue_2017,16.088988920514673,11.854599605713771,0.3355711755402302,0.432755968344068
32656,3-5 avenue_2022,15.720362269646774,11.854599605713771,0.39662797120826154,0.06905953593149465
32658,3-5 avenue_2024,15.497951624623088,11.854599605713771,0.36324461085759885,0.0018981972830802527
32666,3-5 street_2022,13.81595335341114,9.950230450717466,0.25500694893292636,0.007968169649176874
32668,3-5 street_2024,13.593542920286533,9.950230450717466,0.2577721113825084,0.45311176157551747
32673,3-50 street_2019,14.621021686677443,10.785036428076134,0.2826942514237082,0.22856880795927434
32676,3-50 street_2022,14.650785775479513,10.785036428076134,0.347305394625555,0.1886349188505467
32683,3-51 street_2019,14.639176860618466,10.803191237508548,0.30785611055321,0.3763108906778131
32688,3-51 street_2024,14.446530373655484,10.803191237508548,0.3204623060300686,0.3804891220379873
32691,3-52 street_2017,15.141499056911375,10.907120801132528,0.29524238265836605,0.32157612409933717
32698,3-52 street_2024,14.550461892042176,10.907120801132528,0.35615162034630415,0.47175209977985244
32702,3-53 street_2018,15.27644622812121,10.869258097566487,0.2852278172927295,0.1755486725065259
32703,3-53 street_2019,14.59685880311628,10.869258097566487,0.2889446918280931,0.20855769298579135
32706,3-53 street_2022,14.674567753216428,10.869258097566487,0.3731364670860434,0.08746127576999452
32715,3-54 street_2021,15.143866701791978,10.77228997059508,0.31304603081042504,0.26290258108755804
32719,3-54 street_2025,14.372590997707709,10.77228997059508,0.0,0.00349388925425578
32723,3-55 street_2019,14.474287999126908,10.63830594255395,0.23182240447947458,0.4665602074679753
32728,3-55 street_2024,14.28164152887637,10.63830594255395,0.27437554114068174,0.31313049690536837
32732,3-56 drive_2018,13.412883241405622,9.005797516382495,0.2965896503428936,0.8161167429036288
32735,3-56 drive_2021,13.37727380160735,9.005797516382495,0.3192559552587102,0.020390689647734026
32736,3-56 drive_2022,12.811005809766513,9.005797516382495,0.3249740342074686,0.05278218543896945
32742,3-56 street_2018,14.994381633905263,10.605279739603784,0.25709817363714094,0.4343764516025845
32761,3-58 street_2017,15.01399626870935,10.851077997259853,0.25473992710393356,0.09111959336748389
32762,3-58 street_2018,15.258265782851016,10.851077997259853,0.2663514297428838,0.25742902928076006
32768,3-58 street_2024,14.246238572743431,10.851077997259853,0.27962165716879606,0.26221040647811145
32769,3-58 street_2025,14.451380569977864,10.851077997259853,0.0,0.003194890896519197
32771,3-59 street_2017,15.077108064895306,10.842731010388869,0.24056534390888665,0.49011258216844905
32772,3-59 street_2018,15.231838078416633,10.842731010388869,0.2596419716417598,0.03382154847551067
32776,3-59 street_2022,14.708481494372458,10.842731010388869,0.32822167416176296,0.09312597798948373
32778,3-59 street_2024,14.486070914258336,10.842731010388869,0.307013710843723,0.004688989486131542
32781,3-6 avenue_2017,15.728790148783382,11.494403870511693,0.30017154633201437,0.1344434765494907
32783,3-6 avenue_2019,15.330399422354844,11.494403870511693,0.3117469310528042,0.25309062768216184
32786,3-6 avenue_2022,15.360163517814595,11.494403870511693,0.37086093696346967,0.008166562666393417
32788,3-6 avenue_2024,15.137752888867105,11.494403870511693,0.3553686724182484,0.2339647899457931
32792,3-6 street_2018,14.546274772603745,10.157186716285938,0.20381260762961767,0.2410620518165547
32796,3-6 street_2022,14.022918352872862,10.157186716285938,0.2589972579195867,0.46234941030887594
32801,3-60 street_2017,15.828239742420463,11.593852513779321,0.40520964763928247,0.1573455707237775
32808,3-60 street_2024,15.237202471244663,11.593852513779321,0.43477701889783216,0.2708664795232191
32809,3-60 street_2025,15.104194262319178,11.593852513779321,0.0,0.001998002662673056
32812,3-61 street_2018,15.19723634507457,10.808129956674069,0.297187805810909,0.34089103078292393
32816,3-61 street_2022,14.673879766904186,10.808129956674069,0.3647111940590524,0.1472123796803867
32822,3-62 street_2018,15.215567318160499,10.826460566785633,0.28769615685963745,0.3113009380504149
32825,3-62 street_2021,15.26638264077455,10.826460566785633,0.3523190746264799,0.20530539318432994
32826,3-62 street_2022,14.692210736853049,10.826460566785633,0.3619479410224221,0.004888034072775962
32831,3-63 street_2017,14.943818918179916,10.78090203396456,0.2190882809856692,0.2809595266909542
32832,3-63 street_2018,15.188088427568937,10.78090203396456,0.24177454526387634,0.535381641661878
32833,3-63 street_2019,14.508501023420333,10.78090203396456,0.27374823657188185,0.11359650658254057
32836,3-63 street_2022,14.586209970358611,10.78090203396456,0.305292059871853,0.005186526687300061
32841,3-64 street_2017,15.105983513150376,10.871605910370578,0.23485873148183836,0.10804690408313378
32842,3-64 street_2018,15.260713527827221,10.871605910370578,0.2587261791909085,0.21373947123891585
32843,3-64 street_2019,14.707592849145708,10.871605910370578,0.2819810982135505,0.18531706577375312
32846,3-64 street_2022,14.737356939034521,10.871605910370578,0.31221525897565294,0.004688989486131542
32851,3-65 street_2017,15.917424148650172,11.683036144508021,0.3325937320954587,0.3251945967115522
32853,3-65 street_2019,15.519033409803322,11.683036144508021,0.3729158894126143,0.3555743384946994
32856,3-65 street_2022,15.548797506371328,11.683036144508021,0.4153201655672852,0.002097798082146129
32858,3-65 street_2024,15.326386868286615,11.683036144508021,0.38559616561583315,0.5608721412501264
32868,3-66 street_2024,14.170777085238086,10.775617978130843,0.3282918428625808,0.3457151037023904
32871,3-67 street_2017,15.203245310274026,10.968865972983782,0.25061050192111145,0.41686653083260683
32876,3-67 street_2022,14.834618724791401,10.968865972983782,0.34140747180794395,0.08268536661860784
32882,3-68 street_2018,14.918306512348915,10.511126479337577,0.2800606736565565,1.3702666000426933
32883,3-68 street_2019,14.23871918457505,10.511126479337577,0.3114170513879507,0.2793726445806401
32892,3-7 avenue_2018,16.31624307339269,11.927123228302952,0.33863087320164215,0.206526245490772
32896,3-7 avenue_2022,15.792886378921414,11.927123228302952,0.40672542583369137,0.10093071857844059
32898,3-7 avenue_2024,15.570475731304096,11.927123228302952,0.3665899555352494,0.1354919694371567
32911,3-70 street_2017,14.768261444617478,10.53389136046221,0.23422416857043935,0.7773504518420197
32912,3-70 street_2018,14.922991443448305,10.53389136046221,0.25643950941590027,0.4057317392255952
32923,3-71 street_2019,14.522025230639917,10.686042080360913,0.2782628505352893,0.7835818580311534
32928,3-71 street_2024,14.329378755264374,10.686042080360913,0.3144750848901674,0.28600566807083644
32941,3-72 street_2017,15.11121869467069,10.87684099417197,0.2499700246120333,0.38267401980734916
32942,3-72 street_2018,15.265948709553484,10.87684099417197,0.2743452922150931,0.25541711186450544
32943,3-72 street_2019,14.71282802996289,10.87684099417197,0.27865054694242763,0.5797544932048547
32965,3-73 street_2021,15.142464800294286,10.770888098148001,0.31301365342043663,0.08645288773019902
32968,3-73 street_2024,14.166047109473816,10.770888098148001,0.30669066379817284,0.27725287696124173
32971,3-74 street_2017,14.915809732780566,10.752893429997128,0.22466348890941057,0.05609673935187014
32973,3-74 street_2019,14.48049184303444,10.752893429997128,0.26314174856823236,0.6093306944668347
32981,3-76 street_2017,15.017193267346,10.782817402252215,0.2324594999243408,0.46429989382905695
32983,3-76 street_2019,14.61880261584479,10.782817402252215,0.2836040009684021,0.3652679183567513
32992,3-77 street_2018,15.213252746882738,10.824146040972867,0.26885658329476164,0.19152903754486778
32996,3-77 street_2022,14.689896165968227,10.824146040972867,0.3353954453548336,0.4343764516025845
33002,3-78 street_2018,15.245228323652332,10.856120998867787,0.26119772630194055,0.6173994031216706
33008,3-78 street_2024,14.499461155918482,10.856120998867787,0.30180599651878776,0.4223222251745873
33012,3-79 street_2018,15.268114076104492,10.879006320369099,0.2526028993108407,0.624386424989153
33016,3-79 street_2022,14.744757486116697,10.879006320369099,0.32199489970508216,0.3658923329883412
33023,3-8 avenue_2019,15.11649528165803,11.280502107007266,0.31499840325357314,0.40306222349185405
33025,3-8 avenue_2021,15.720431345844963,11.280502107007266,0.34991940207958316,0.1030077500742291
33028,3-8 avenue_2024,14.923848759309465,11.280502107007266,0.35251337306408914,0.057608312620313365
33046,3-8 street_2022,13.668607411813923,9.802891925658603,0.3406090762519391,0.5985067764058244
33051,3-80 street_2017,15.088102718740226,10.853725453604016,0.2307869006267778,0.36158288029131513
33065,3-81 street_2021,15.230617828219698,10.8590393763144,0.31949096801268984,0.22162239494227096
33072,3-82 street_2018,15.258994566720963,10.869886981529708,0.2582303879832155,0.20628219423879804
33075,3-82 street_2021,15.309809889854217,10.869886981529708,0.3236780756537342,0.1973743594202472
33076,3-82 street_2022,14.735637978207123,10.869886981529708,0.3242625472527237,0.3289439702004214
33082,3-83 street_2018,15.28839743964917,10.8992893101247,0.2646638934822693,0.46492827137895315
33085,3-83 street_2021,15.33921276312137,10.8992893101247,0.32341332791663396,0.3532591166375631
33092,3-84 street_2018,15.255026385710424,10.865918875215193,0.26613783259752827,0.5675839575845996
33095,3-84 street_2021,15.305841708797166,10.865918875215193,0.32787951520487724,0.003194890896519197
33098,3-84 street_2024,14.509259215390395,10.865918875215193,0.3180195881822157,0.3864861415103616
33115,3-85 street_2021,15.293902576559587,10.922322960291659,0.32759964591765733,0.20936911789237
33116,3-85 street_2022,14.727633577800026,10.922322960291659,0.3358809717640182,0.40673097322939805
33118,3-85 street_2024,14.317484824043362,10.922322960291659,0.32019376983840797,0.2735324368473388
33121,3-86 street_2017,16.06367968452155,11.900749010585104,0.3557335035192083,0.539646289574184
33123,3-86 street_2019,15.628361670859542,11.900749010585104,0.38872890423353895,0.2993635772256188
33136,3-87 street_2022,13.08814952368563,9.222476631750224,0.3185596390140672,0.029655884907510657
33146,3-88 street_2022,13.416783845970595,9.551083861794405,0.29045327822755984,0.022446188829830054
33148,3-88 street_2024,13.194373534989165,9.551083861794405,0.3153140111138669,1.0992787332112701
33156,3-89 street_2022,12.77904775785466,8.913409898941685,0.323230781669831,0.04018178963283183
33162,3-9 avenue_2018,14.983754651303709,10.594653018507895,0.288888847581431,0.3088073540667292
33168,3-9 avenue_2024,14.237987562835828,10.594653018507895,0.3288429258090525,0.005982071677547464
33172,3-9 street_2018,14.941310642213072,10.552210082027685,0.45352842647667774,0.47075334813628145
33192,3-90 street_2018,13.608139908655863,9.21911143806958,0.23595626546828227,0.6148071891086938
33198,3-90 street_2024,12.86237383907598,9.21911143806958,0.32208349916911333,0.009157937784765629
33206,3-91 street_2022,13.155134043529623,9.28945488477626,0.3406357866445093,0.014297304700824425
33211,3-92 street_2017,14.37516602788816,10.140808576492075,0.3493277579098985,0.1339188175657872
33215,3-92 street_2021,14.580711310673188,10.140808576492075,0.4185976270530502,0.3334677276009142
33236,3-93 street_2022,13.016105646605515,9.150439980190606,0.3286917326461893,0.662533321942109
33261,3-95 street_2017,13.26070989352433,9.026432032047762,0.24808481782742167,0.4216664874461724
33276,3-96 street_2022,12.71349885922801,8.847869925896752,0.3115134821756625,0.6657759837638133
33326,3-aberdeen street_2022,11.21110800621396,7.406373769911591,0.31121945025663456,1.6490431670264598
33346,3-academy park place_2022,10.76853113952956,6.903744989442802,0.34317242919103247,0.20138861951118034
33351,3-adams street_2017,14.652143452645133,10.417776598532551,0.2251459025687001,0.45311176157551747
33358,3-adams street_2024,14.061106422859318,10.417776598532551,0.243110629755066,0.003194890896519197
33361,3-adelphi street_2017,13.996418316291637,9.76207876053961,0.23178583750736248,0.419302264896186
33366,3-adelphi street_2022,13.62779199151443,9.76207876053961,0.3054566561142913,0.42376333638954006
33378,3-adler place_2024,10.29890864929335,6.730818280996826,0.2516974966632958,0.7069021457922811
33392,3-ainslie street_2018,13.735125374934446,9.346085229787768,0.24384017172429284,0.44635110058050687
33393,3-ainslie street_2019,13.182005322649943,9.346085229787768,0.1788432924176298,0.4124407218445896
33411,3-alabama avenue_2017,14.623852338516711,10.460943172856844,0.2588606368223194,0.20928800502376896
33413,3-alabama avenue_2019,14.18853451031139,10.460943172856844,0.2478706894374493,0.4880890967921204
33416,3-alabama avenue_2022,14.26624344315095,10.460943172856844,0.32796404388519923,0.003792798238696237
33418,3-alabama avenue_2024,13.856094808797863,10.460943172856844,0.3257055520808813,0.007273483966498386
33431,3-albany avenue_2017,15.515591282344435,11.28120738972764,0.27590713684283025,0.24090488089285197
33435,3-albany avenue_2021,15.721136637355604,11.28120738972764,0.3502903435701558,0.06980587424396292
33436,3-albany avenue_2022,15.146964667009463,11.28120738972764,0.3642582334993978,0.007769737264360664
33473,3-albemarle road_2019,14.059949557157287,10.223979545260718,0.2863333832523841,0.2076643644657497
33476,3-albemarle road_2022,14.089713636097649,10.223979545260718,0.32316097252544645,0.004489905272852052
33516,3-allen avenue_2022,12.098879873117179,8.293796135255723,0.420040902893882,0.669110602731704
33532,3-alton place_2018,11.989956732989455,7.58325262632597,0.26128025352123274,0.6540424606791843
33551,3-amboy street_2017,13.979287837754898,9.81640418600501,0.23821654658713126,1.1669560606466598
33556,3-amboy street_2022,13.621679115785325,9.81640418600501,0.2811673914305872,0.007571265496318075
33558,3-amboy street_2024,13.211530773858904,9.81640418600501,0.27672888781163063,0.007968169649176874
33566,3-amersfort place_2022,12.197360545838595,8.392253876937051,0.3027466019131767,0.051928092860359196
33591,3-amity street_2017,12.938240519264657,8.704007730547056,0.2536114733578963,0.5181388170602154
33596,3-amity street_2022,12.569614894228389,8.704007730547056,0.342337356073611,0.015282623531156904
33612,3-angela drive_2018,11.421903399989853,7.015583698666127,0.24266801449176695,1.4622595361755908
33619,3-angela drive_2025,10.615031485513196,7.015583698666127,0.0,0.09175842523954066
33636,3-anthony street_2022,12.6017235785669,8.736111281856372,0.32139924134829145,0.017053754565827518
33638,3-anthony street_2024,12.37931373493746,8.736111281856372,0.30138091680994283,0.5366103227397179
33648,3-apollo street_2024,12.418375775771171,8.77516732833603,0.29967878873941234,0.7060634058264916
33656,3-applegate court_2022,10.483067464171803,6.678969054399601,0.24869662573882725,0.12186358775684057
33666,3-ardsley loop_2022,10.788314754027834,6.983892966028957,0.2956856723123027,0.2922964100025264
33692,3-arkansas drive_2018,13.230811891961357,8.823750370426595,0.24042494311005436,1.0698698198024557
33696,3-arkansas drive_2022,12.62893470691294,8.823750370426595,0.3248078325414935,0.05107327018400062
33703,3-arlington avenue_2019,13.329369258291258,9.60181595797127,0.2574888029900983,0.6006480460630219
33706,3-arlington avenue_2022,13.40707812104625,9.60181595797127,0.2647081271955239,0.19070300082186978
33716,3-arlington place_2022,11.2466265244387,7.381466733041726,0.2541861180235987,0.8177954851250558
33743,3-ashford street_2019,14.008413526833776,10.280827704569196,0.24014112768278084,0.6257779901890914
33746,3-ashford street_2022,14.086122449511597,10.280827704569196,0.3035057696826614,0.010544213875671154
33748,3-ashford street_2024,13.675973878919821,10.280827704569196,0.30021101505459963,0.00349388925425578
33749,3-ashford street_2025,13.881115783474673,10.280827704569196,0.0,0.11341796703555675
33776,3-aster court_2022,12.339988072107694,8.534851950577881,0.27244898886997104,0.05278218543896945
33791,3-atkins avenue_2017,14.575408065394695,10.412500298879806,0.2508286530853855,0.37149458853701106
33796,3-atkins avenue_2022,14.217799179537609,10.412500298879806,0.30518581954287116,0.013508350024792243
33798,3-atkins avenue_2024,13.80765056122058,10.412500298879806,0.29038776835898145,0.013212331472134811
33799,3-atkins avenue_2025,14.012792492084138,10.412500298879806,0.0,0.0900235026475885
33803,3-atlantic avenue_2019,16.281904837884166,12.44590316780321,0.364973410731301,0.306160293697554
33806,3-atlantic avenue_2022,16.311668937301164,12.44590316780321,0.415827895143711,0.1194704999761666
33808,3-atlantic avenue_2024,16.089258275727385,12.44590316780321,0.39873059666036637,0.21640087044681727
33851,3-autumn avenue_2017,14.634274231018221,10.4152373314204,0.24676220413332725,0.7655608610689906
33855,3-autumn avenue_2021,14.793853661131008,10.4152373314204,0.31316788858218575,0.3269268237776815
33856,3-autumn avenue_2022,14.255735006298236,10.4152373314204,0.3063680050478855,0.007571265496318075
33858,3-autumn avenue_2024,13.8958327967959,10.4152373314204,0.32470375146370595,0.1188491338383811
33881,3-avenue b_2017,13.947590371689616,9.784708449372422,0.31530813872671215,0.36471255562119986
33892,3-avenue c_2018,14.144931508931673,9.737782869353826,0.30697197515989927,0.3628359260522052
33898,3-avenue c_2024,13.132905144752844,9.737782869353826,0.34497457691803785,0.5646317583245181
33902,3-avenue d_2018,15.738815950803453,11.331620859350737,0.4239799144423154,0.2025325974100854
33905,3-avenue d_2021,15.703206462079741,11.331620859350737,0.46344891202910155,0.001998002662673056
33908,3-avenue d_2024,14.726788582822884,11.331620859350737,0.47487679354059137,0.03169244673248972
33912,3-avenue f_2018,13.391291481337639,8.98420840170698,0.27863717763112017,0.8488680555567208
33922,3-avenue h_2018,15.314978677738987,10.90778983645959,0.3423078249946584,0.0314017631395316
33923,3-avenue h_2019,14.635391244200083,10.90778983645959,0.3419292760842711,0.5359084041334539
33925,3-avenue h_2021,15.279369191811167,10.90778983645959,0.3805384437176728,0.19070300082186978
33928,3-avenue h_2024,14.302951444818873,10.90778983645959,0.3705983812231612,0.06015392281974709
33929,3-avenue h_2025,14.508093448700405,10.90778983645959,0.0,0.13802129789737466
33932,3-avenue i_2018,15.635914089503682,11.228720281482694,0.35391539876655415,0.3223733122417113
33938,3-avenue i_2024,14.623886749256817,11.228720281482694,0.3927760949232013,0.05012260940321062
33941,3-avenue j_2017,15.79810487483021,11.635176232734434,0.3088927615788394,0.08691137198929641
33942,3-avenue j_2018,16.04237442450135,11.635176232734434,0.3461057082810925,0.2151113796169455
33943,3-avenue j_2019,15.36278687868773,11.635176232734434,0.3397121787599772,0.1306773236416162
33945,3-avenue j_2021,16.006764934390784,11.635176232734434,0.38106676462031897,0.1306773236416162
33946,3-avenue j_2022,15.440495847102758,11.635176232734434,0.39436233491946104,0.002995508979798479
33948,3-avenue j_2024,15.03034698952617,11.635176232734434,0.40627056631526576,0.01646372603066508
33949,3-avenue j_2025,15.235489052282372,11.635176232734434,0.0,0.007174203748000358
33951,3-avenue k_2017,15.764476103346023,11.60154775919067,0.2773029888712645,0.15777268387254192
33952,3-avenue k_2018,16.008745651996435,11.60154775919067,0.2987017560393645,0.013607003406216902
33953,3-avenue k_2019,15.329158109772534,11.60154775919067,0.300242028714487,0.5279187011921681
33956,3-avenue k_2022,15.406867077643351,11.60154775919067,0.35009537495463566,0.002796087302001274
33959,3-avenue k_2025,15.201860284355313,11.60154775919067,0.0,0.27162890712953297
33961,3-avenue l_2017,15.763470257057737,11.600541921969105,0.2776682204893426,0.09857756336099396
33965,3-avenue l_2021,15.972130315704321,11.600541921969105,0.35671253178224993,0.11172024961040788
33966,3-avenue l_2022,15.405861231416681,11.600541921969105,0.3634507886906653,0.003394233068015547
33968,3-avenue l_2024,14.995712377358734,11.600541921969105,0.3345777805808101,0.002895803112025565
33969,3-avenue l_2025,15.200854438175273,11.600541921969105,0.0,0.0038924147153438387
33971,3-avenue m_2017,15.76726930917675,11.604340939891143,0.27670576297380595,0.3427382781998593
33973,3-avenue m_2019,15.331951315386574,11.604340939891143,0.2816149569076591,0.06335031550076171
33978,3-avenue m_2024,14.999511428853411,11.604340939891143,0.3346469643978688,0.009257021262676763
33979,3-avenue m_2025,15.204653489886008,11.604340939891143,0.0,0.2357043333590679
33981,3-avenue north_2017,15.75103762955337,11.588109407289007,0.2938256271001864,0.10084031492607147
33982,3-avenue north_2018,15.99530717778619,11.588109407289007,0.3071136048547389,0.07334339422420953
33983,3-avenue north_2019,15.315719637030885,11.588109407289007,0.31563663311127793,0.08111905128479202
33985,3-avenue north_2021,15.959697687864065,11.588109407289007,0.3657492131533226,0.0015987213636970278
33986,3-avenue north_2022,15.393428604679059,11.588109407289007,0.3677721935157044,0.04190940307720961
33988,3-avenue north_2024,14.983279751914203,11.588109407289007,0.34734584865021395,0.15896763109564555
33991,3-avenue o_2017,15.162950849102339,11.00002993685017,0.2952874283121438,0.20554968291316178
33992,3-avenue o_2018,15.407220372291338,11.00002993685017,0.30919579440059597,0.061095099359810875
33993,3-avenue o_2019,14.727632919610679,11.00002993685017,0.30376649213056767,0.2797507021255006
33996,3-avenue o_2022,14.80534187390653,11.00002993685017,0.3549449455168509,0.004191204618468071
33998,3-avenue o_2024,14.395193104922788,11.00002993685017,0.3474950059119632,0.21648140844065936
34002,3-avenue p_2018,15.916871382502158,11.509674359622357,0.3698816817080345,0.1558064511381996
34006,3-avenue p_2022,15.314992817010992,11.509674359622357,0.45607909186029405,0.009455158770755135
34008,3-avenue p_2024,14.904843972785406,11.509674359622357,0.3984394408724797,0.2848781451190467
34015,3-avenue r_2021,15.31095009929982,10.939370181773151,0.351029408219199,0.3943367503203206
34018,3-avenue r_2024,14.334532340405564,10.939370181773151,0.34581259017621935,0.00608147031586796
34019,3-avenue r_2025,14.53967434782839,10.939370181773151,0.0,0.09984533496971613
