normalized_street_name_season,snowfall,total_area,average_coverage,roadwork_factor
2-east 182 street_2019,14.109357388404904,10.190792837061586,0.2860181272861811,0.2156757364666887
2-east 182 street_2021,14.659189414765656,10.190792837061586,0.354805428888941,0.0062802379571504
2-east 182 street_2022,14.114905248718744,10.190792837061586,0.3407969927229954,0.0094551587707551
2-east 182 street_2024,13.752086520871778,10.190792837061586,0.3409776712340969,0.0249852526939085
2-east 183 street_2018,14.312762273009913,9.900498488465429,0.2976300094456768,0.3250501089205191
2-east 183 street_2019,13.81905065478603,9.900498488465429,0.2764766686096201,0.7940778991383859
2-east 183 street_2024,13.461779895070578,9.900498488465429,0.3288571080939607,0.0058826631581554
2-east 184 street_2019,13.594763132812512,9.676223325058023,0.2969080890556682,1.898429127584509
2-east 185 street_2019,12.23153828187212,8.313177380383124,0.2728403338594318,0.9505375572693382
2-east 187 street_2017,14.335441158410086,10.0063325331405,0.2921329369563057,0.6557048850840752
2-east 187 street_2021,14.474721598455313,10.0063325331405,0.3735668173102047,0.0511682865743994
2-east 187 street_2024,13.56761883327026,10.0063325331405,0.3147603987793367,0.0052860044292373
2-east 187 street_2025,13.56163676928064,10.0063325331405,0.0,0.2070954668926022
2-east 188 street_2017,14.29854810579545,9.969441153632388,0.2559586742599076,0.5406950573682685
2-east 188 street_2022,13.893544453981276,9.969441153632388,0.3063783170270881,0.2048981109728595
2-east 189 street_2018,13.886721614959464,9.474484145676492,0.3107877724076711,0.6739643611431714
2-east 189 street_2022,13.39855805897253,9.474484145676492,0.3097247282541847,0.0096532570281383
2-east 191 street_2019,11.892700500929278,7.9744365479591455,0.2942083489530566,2.005512399688893
2-east 191 street_2025,11.52945023761282,7.9744365479591455,0.0,0.2866064942248478
2-east 192 street_2017,12.241855700388728,7.913063729777142,0.1792667867989976,0.6736585039760828
2-east 193 street_2018,12.934828902641035,8.522712081860915,0.2895420437598818,0.4545092082870869
2-east 193 street_2024,12.0838489460329,8.522712081860915,0.3098483679090413,0.0210763256019162
2-east 194 street_2024,12.629936979676296,9.068718794635268,0.2683146952481219,0.2775559761527718
2-east 195 street_2024,11.839986123591537,8.278902627792586,0.177520779450598,0.5600157079567496
2-east 196 street_2018,13.868794136695085,9.456558039565044,0.2748797344939762,0.2900542565968366
2-east 196 street_2024,13.017812214898584,9.456558039565044,0.3294100603769263,0.197538522598815
2-east 197 street_2024,12.684548258358497,9.123324123941234,0.2223156224687933,0.3758303029784736
2-east 198 street_2024,12.73062178618259,9.169392879067908,0.3772763178596647,0.0110388471152163
2-east 199 street_2018,13.134496620582343,8.722344235547542,0.2187651859198449,0.2494348852682782
2-east 199 street_2024,12.283516077996046,8.722344235547542,0.2377490140481616,0.0129162252665463
2-east 201 street_2022,12.876175866417466,8.952153589349939,0.3109389346160481,0.4574248470388754
2-east 201 street_2024,12.513357933286915,8.952153589349939,0.3781664755377322,0.0128175037106144
2-east 203 street_2019,11.615813797166831,7.697657446297876,0.2714800978755005,1.4651055415441805
2-east 204 street_2021,14.02920211062184,9.560838076835044,0.3327716601573554,0.2811860187080788
2-east 207 street_2025,12.21930715637278,8.664126845768038,0.0,0.7167660461585793
2-east 209 street_2021,11.976351212995976,7.508459834858164,0.2852819341488881,0.8986968634731071
2-east 209 street_2025,11.06327499856764,7.508459834858164,0.0,0.0297529581493477
2-east 211 street_2021,14.327529475549062,9.85914748210492,0.3163522539689554,0.1319050708799385
2-east 211 street_2022,13.78324543186762,9.85914748210492,0.2826484164321061,0.0185273046138836
2-east 212 street_2019,13.226103804904929,9.307591418132612,0.2283679754510159,0.2271355725837472
2-east 212 street_2022,13.231651659367994,9.307591418132612,0.2543685831276539,0.0779790413165886
2-east 213 street_2019,13.72129325277041,9.802746134242913,0.2503880734207753,0.3313879047118487
2-east 213 street_2022,13.72684111112902,9.802746134242913,0.26740750282242,0.0709243383366986
2-east 214 street_2022,13.526845630587571,9.60276265488089,0.2769160633236883,0.0368139731227163
2-east 215 street_2022,13.411748611785423,9.487673712167268,0.2659776378660048,0.0496469398894137
2-east 216 street_2022,13.521835253261372,9.597752610110748,0.3027711460066419,0.0356566772080346
2-east 217 street_2024,12.855252962043224,9.2940121940376,0.2844008329997463,0.0226417304808246
2-east 218 street_2024,12.717260960108526,9.156033414463074,0.2744920165936117,0.0230326991105726
2-east 220 street_2024,12.97461052030631,9.413359698262129,0.2919831543511715,0.017839918128331
2-east 221 street_2024,13.283227364162672,9.721955482625242,0.3160125790780069,0.0141001243787816
2-east 222 street_2019,15.01409486691385,11.09550842497447,0.325105441037229,0.9397728560213584
2-east 222 street_2024,14.656823808815629,11.09550842497447,0.3806069645769233,0.0082657444170326
2-east 223 street_2017,14.29499644483122,9.96588965701757,0.2083284655290691,0.5117452008253744
2-east 223 street_2024,13.527174148036536,9.96588965701757,0.2415929984309694,0.3865540832164039
2-east 224 street_2017,14.37492432563485,10.045813976868724,0.2139511031300456,0.5349131752950509
2-east 224 street_2024,13.607101973907897,10.045813976868724,0.2546719188443354,0.5991661170890513
2-east 225 street_2017,14.26896391503112,9.93985834983014,0.26732929385012,0.4376095614347316
2-east 225 street_2024,13.501141637096852,9.93985834983014,0.2993380151801426,0.0102473164515495
2-east 226 street_2017,13.961943532551697,9.63285506551112,0.2399942416660655,1.105654103457156
2-east 226 street_2022,13.556940004005227,9.63285506551112,0.2916657238044735,0.0176434351725952
2-east 227 street_2021,13.95494758313967,9.486588916190136,0.2933849581249478,0.3808308271498035
2-east 227 street_2022,13.410663735176842,9.486588916190136,0.2870348041953425,0.020390689647734
2-east 228 street_2017,13.819654744334851,9.490576166813252,0.2446108182162469,0.7621133850246682
2-east 228 street_2022,13.414651281737394,9.490576166813252,0.2974243776754414,0.020390689647734
2-east 229 street_2021,14.76535963103241,10.296959317905747,0.3435480255670808,0.9736535692626308
2-east 229 street_2022,14.221075433644684,10.296959317905747,0.3756089784926233,0.0091579377847656
2-east 229 street_2024,13.858256673140358,10.296959317905747,0.3295517937766392,0.0093560949240249
2-east 230 street_2022,13.413651128405585,9.489576087597417,0.299232752813597,0.954202896944016
2-east 231 street_2017,14.062940878780196,9.733846198654575,0.2398014210208044,0.8296865446987722
2-east 231 street_2022,13.65793730880163,9.733846198654575,0.2985783739048713,0.0159717695096986
2-east 232 street_2021,14.113765767202484,9.645396087630813,0.3033337718163614,1.2018004464642786
2-east 232 street_2022,13.569481826838793,9.645396087630813,0.294752605452142,0.0174469136037206
2-east 233 street_2019,15.322910069664932,11.404319674681862,0.4813269892058605,0.0988493640421689
2-east 233 street_2022,15.328457932877283,11.404319674681862,0.512909609513933,0.0051865266873
2-east 234 street_2022,13.404754745062204,9.48068036678924,0.2809239938763961,0.0349809688952455
2-east 235 street_2019,13.6146627329264,9.696121713222691,0.3234197350626718,0.2239432314847741
2-east 235 street_2022,13.620210590600974,9.696121713222691,0.2894452230701617,0.0141987193998129
2-east 236 street_2018,14.286001966996867,9.873739526095347,0.2782672998542098,0.247797138752866
2-east 236 street_2022,13.797838218078631,9.873739526095347,0.3142226774884792,0.2857802651621846
2-east 237 street_2018,14.292639690177785,9.880376912633622,0.2798357263677277,0.4492267775470333
2-east 237 street_2022,13.80447593865867,9.880376912633622,0.3064337275019856,0.3597003627404201
2-east 238 street_2022,12.711746090734836,8.787746493097542,0.2813238737092885,0.0443039255565244
2-east 239 street_2018,13.891048329150529,9.478810532373087,0.2574884083065125,0.6568462008336137
2-east 239 street_2022,13.402884770633332,9.478810532373087,0.2689788405989022,0.0176434351725952
2-east 240 street_2018,13.72743000037235,9.31520562965542,0.2867757668024387,0.4543187623255527
2-east 240 street_2022,13.23926654558715,9.31520562965542,0.3189627581490083,0.0204886664273156
2-east 241 street_2019,14.283654380390416,10.365083947768625,0.3171990258096382,1.3316269597775825
2-east 242 street_2018,13.610954503621258,9.198741121157513,0.2565689530302876,0.3114474260020429
2-east 243 street_2018,12.32322763343513,7.911276512448817,0.2810165504920706,0.7654678421395714
2-east fordham road_2022,14.712621666581128,10.78849270942433,0.3998591387210786,0.8639442515019459
2-east gun hill road_2017,15.875135758184776,11.54599216040332,0.3397047176234956,0.2010615281680073
2-east gun hill road_2018,15.958295930222556,11.54599216040332,0.3629887785137698,0.8752187060986906
2-east gun hill road_2019,15.464583998632431,11.54599216040332,0.3623352227952463,0.515335439243819
2-east gun hill road_2022,15.470131862006646,11.54599216040332,0.4312543832131815,0.01911611719223
2-east kingsbridge road_2017,14.273790214122164,9.9446844198452,0.2852958605714201,1.6923626170082475
2-east kingsbridge road_2021,14.41307064925164,9.9446844198452,0.364983887147179,1.3549326846768768
2-east mosholu parkway south_2019,13.453841511689182,9.535311012643374,0.304762262724319,1.7203887729551397
2-east mount eden avenue_2019,12.566602645053756,8.648173300163467,0.2700271372130601,0.3232422478503318
2-east tremont avenue_2019,16.186092721512665,12.267496009434195,0.3978786837667928,0.0802888312288029
2-east tremont avenue_2022,16.191640585433504,12.267496009434195,0.4231647604078867,0.1100196450385494
2-eastburn avenue_2018,12.849163050215523,8.437063803534228,0.2149540805840102,0.8561584888194002
2-eastchester road_2025,15.118842976680146,11.56350415040198,0.0,0.1694895779785763
2-echo place_2021,12.701489214455306,8.233318194119677,0.3140325103555344,1.013417442604878
2-edison avenue_2019,14.53367180587024,10.615094540473216,0.3064921438352089,0.1300628842981683
2-edison avenue_2021,15.083503941244128,10.615094540473216,0.3132263102783511,0.2997341534759222
2-edison avenue_2022,14.539219667610045,10.615094540473216,0.3240132366690061,0.00329456694943
2-edison avenue_2024,14.176400827656444,10.615094540473216,0.3274000094489021,0.1700802703716007
2-edson avenue_2018,14.905207086120337,10.49292115497469,0.2811119929800734,1.358409157630355
2-edson avenue_2024,14.05422434333054,10.49292115497469,0.3162918696816936,0.1197366816023334
2-elder avenue_2017,13.947827720403396,9.618740172789703,0.2463493266052379,0.8008798803628273
2-elder avenue_2018,14.030987832708773,9.618740172789703,0.2427514718520591,0.1558064511381996
2-elliot place_2024,11.74570842756995,8.184649312234434,0.3656005095442366,1.2855896569982583
2-ellis avenue_2019,13.760270006103774,9.841720815644084,0.2356836422963836,0.1819048032976122
2-ellis place_2018,10.488104570307785,6.0780586319225085,0.2231435513142097,1.3833650749473136
2-ellis place_2024,9.637158770179076,6.0780586319225085,0.298826637004846,0.1432341680859078
2-ellsworth avenue_2021,14.36611480890485,9.897730859818004,0.3857127078610876,0.6178307862504957
2-ellsworth avenue_2022,13.82183074881499,9.897730859818004,0.3687286130258199,0.0071742037480003
2-elm place_2017,12.652345290174408,8.323431735867825,0.0692100031781747,0.3280079439233462
2-elm place_2021,12.791625391464748,8.323431735867825,0.1569685753164056,0.5531377075516071
2-elsmere place_2022,12.461966573596134,8.538009416216621,0.2406367087617269,0.5993308843556605
2-elton avenue_2022,13.127558240676656,9.203507756481718,0.3392513027914787,0.1981128815889634
2-ely avenue_2018,15.04117541304465,10.628885999077877,0.2437325669837718,0.2666627052277055
2-ely avenue_2024,14.190192612878423,10.628885999077877,0.3002711619518475,0.3479772282355365
2-esplanade_2024,13.764147708811215,10.202853588026908,0.2905719813096727,0.0133110140596723
2-esplanade_2025,13.758165643449898,10.202853588026908,0.0,0.4798301900634711
2-evelyn place_2024,11.554963602844348,7.993961432733453,0.3479009324448357,0.0373921192170626
2-evergreen avenue_2022,13.3329855724602,9.40891676014791,0.3205904840682698,0.733905173032113
2-exterior street_2022,14.178855244699635,10.254740555029224,0.3343241345107598,0.5190913681830233
2-exterior street_2025,13.810054431087652,10.254740555029224,0.0,1.0154842707605407
2-faile street_2019,14.243916357787658,10.325347177294594,0.2406338113405766,0.9790401535272648
2-faraday avenue_2021,12.112005579119357,7.644045425451224,0.3175400718498599,2.718739532754404
2-featherbed lane_2017,13.644517668051066,9.315453362833471,0.3402716605258199,1.4039623587732977
2-featherbed lane_2022,13.239514300630692,9.315453362833471,0.3535339214137716,0.6540424606791843
2-fenton avenue_2021,14.684627678216478,10.216230169056365,0.3130218194077386,0.7615532132240057
2-fenton avenue_2024,13.777524768364144,10.216230169056365,0.2696322184953625,0.016463726030665
2-field place_2021,12.629099070347378,8.160947765002597,0.1134357001286581,0.0468835858988504
2-field place_2024,11.722000379165182,8.160947765002597,0.0925634643242674,0.0350775266126961
2-fieldston road_2017,14.829066579852254,10.499940610323224,0.1713501067995434,0.1692363172452991
2-fieldston road_2019,14.418514939812956,10.499940610323224,0.1955643360159174,2.1072269276877726
2-findlay avenue_2017,13.581892915984398,9.252834351971782,0.2196734853055899,0.3057184349378795
2-findlay avenue_2022,13.176889586850526,9.252834351971782,0.3014109283643935,1.2046525732306932
2-findlay avenue_2024,12.814071363122814,9.252834351971782,0.2439598634412356,0.840359560240332
2-fink avenue_2024,11.308694526291582,7.747783918603593,0.2605943525010326,0.4221255490012716
2-fish avenue_2021,14.456754079048377,9.988365822256451,0.3276269701062465,0.3445821195845928
2-fish avenue_2024,13.5496513277157,9.988365822256451,0.3134739059992337,0.0210763256019162
2-fletcher place_2019,10.334637733503229,6.4176377661637325,0.2805135829731684,0.7024042018226221
2-food center drive_2022,14.053838042811398,10.159202606652451,0.4430914056862354,0.7377380638878204
2-fordham place_2024,11.206150755164186,7.645285439742874,0.1816029078230326,1.015230679729059
2-fordham street_2024,12.449074252168106,8.887878259430817,0.2999626780244985,1.0807877037555578
2-forest avenue_2022,13.09865193544701,9.17460434582341,0.3188764747308333,0.1319050708799385
2-forest avenue_2024,12.735833779128557,9.17460434582341,0.3244960455744972,0.3201976641284608
2-fox street_2018,14.321028065282686,9.90876387292608,0.2826542565735094,0.8217602480279217
2-fox street_2021,14.377148367499494,9.90876387292608,0.3289657998873176,0.0083649163316277
2-fox street_2022,13.832864302832846,9.90876387292608,0.3454213832980262,0.0298500219688853
2-fox street_2024,13.470045680624846,9.90876387292608,0.3504487045236343,0.0621293714655487
2-franklin avenue_2017,13.968596474726535,9.639507578828772,0.2443037086268955,0.6252430019460725
2-freeman street_2024,13.265896871777286,9.704626008537677,0.3457534520060927,0.0357531697058178
2-frisby avenue_2018,13.154901938285631,8.742746302709087,0.2571759049932168,0.7937162354816408
2-fteley avenue_2018,14.06363241158042,9.651382642657236,0.2295767147824876,0.7719583609842351
2-fteley avenue_2019,13.569920903200478,9.651382642657236,0.273406553227937,0.0724136805090453
2-fteley avenue_2024,13.212650264543187,9.651382642657236,0.3299857273916062,0.1428007986316713
2-fuller street_2022,11.281141721765207,7.357617847204626,0.1803588476261059,0.7120670654124562
2-fulton avenue_2018,14.23231169588929,9.820052061689918,0.2457866054476765,0.8148779691310923
2-fulton avenue_2022,13.74414796865546,9.820052061689918,0.3275987947574834,0.5832765094242329
2-furman avenue_2018,13.671354498528878,9.259135258366,0.2440151257992945,1.0984789464450972
2-gale place_2021,11.37607655363064,6.9086310486727776,0.3086926725141372,1.939762720849986
2-garrett place_2024,10.609179747411073,7.048693845674922,0.2189970353523612,0.1210665279794435
2-gerard avenue_2018,14.925685633791572,10.513399147325918,0.3261135959724703,1.2277088620025196
2-gerard avenue_2021,14.981805950945024,10.513399147325918,0.3838050621846232,0.3424543082987604
2-gillespie avenue_2024,12.377094790068536,8.81590880794903,0.3111123242601669,0.0243022925229648
2-givan avenue_2018,14.78303381519847,10.370751444121716,0.2970629342575329,0.3935274705351214
2-givan avenue_2021,14.839154129594712,10.370751444121716,0.3228618056842659,0.2835987470141448
2-gleason avenue_2019,14.1865081541118,10.267940872693648,0.2802769021834431,0.5473118323364008
2-glebe avenue_2022,13.091656430372272,9.167609553916446,0.3035745331141539,0.8913420865101901
2-glebe avenue_2024,12.728838280341945,9.167609553916446,0.3085444367559316,0.0247901688072187
2-glover street_2018,13.03215547134537,8.620020428113156,0.2625879831198481,1.449269160281279
2-godwin terrace_2022,12.75458332710809,8.83057745731115,0.3567141588560919,0.0163653540862642
2-godwin terrace_2025,12.385783491886343,8.83057745731115,0.0,0.0272259862535914
2-gouverneur avenue_2021,12.693851874145976,8.225682867110216,0.3432982016916128,1.094771589282172
2-gouverneur place_2024,10.726333941807614,7.165754743661219,0.2859564464843111,0.0715761984892219
2-grace avenue_2018,14.7946188119117,10.382336084282253,0.2601929302642283,0.2732281154816304
2-grace avenue_2024,13.9436361218972,10.382336084282253,0.3099537586452932,0.1720186637980575
2-grand avenue_2019,14.147591555416527,10.229025624784978,0.3288348393284971,0.2378351000571995
2-grand avenue_2024,13.790320675876108,10.229025624784978,0.3125428794753132,0.3696997516614218
2-greystone avenue_2021,13.566815614259715,9.098492510017932,0.2862566955915445,1.0427824037074391
2-griswold avenue_2024,12.697475551935728,9.13625005613168,0.4029331698237853,0.8147451523074328
2-gunther avenue_2022,14.438723935091906,10.514601351316529,0.3270417631098816,0.2639015437863775
2-gunther avenue_2024,14.07590511756186,10.514601351316529,0.3106911829610386,0.2229035225096009
2-haight avenue_2021,14.202955564482671,9.73458042553984,0.2994842975084088,0.0098513160503741
2-haight avenue_2024,13.295853037898922,9.73458042553984,0.3446488970584583,0.0141001243787816
2-halleck street_2022,14.062787029045111,10.168151254963428,0.4275974557397026,1.0685310166296549
2-harding avenue_2022,14.496620428354737,10.57249634820341,0.3792286046068019,0.2035936920694943
2-harrington avenue_2019,12.499327094774015,8.580909716613945,0.2252841158133207,1.0860335064612496
2-harrison avenue_2022,12.963455328176517,9.039422444863106,0.2985813629098166,2.0425441275760177
2-havemeyer avenue_2021,14.745358709293088,10.276959069886631,0.4037190363250645,0.0057832447557273
2-havemeyer avenue_2024,13.83825576294372,10.276959069886631,0.4391646191729958,0.6452691003154813
2-haviland avenue_2022,13.465273857652788,9.541195086554414,0.3535553288974394,0.0121261797978405
2-hawkins street_2024,11.914546774723863,8.353445560348922,0.1794438569663395,0.959043660939804
2-hawkstone street_2019,11.08548793906921,7.167642720788554,0.2068205772822792,1.673351238177753
2-heath avenue_2022,13.610109066390338,9.686020801281904,0.3506872256935189,1.190644374114603
2-hennessy place_2022,11.540990686923369,7.617323755800779,0.2820781645554141,0.0541093256470319
2-henry hudson parkway_2017,15.462750560444128,11.133611835716012,0.3150150517214801,0.702453739880245
2-henry hudson parkway_2018,15.545910727288849,11.133611835716012,0.3229228848191538,1.2094378437569944
2-henry hudson parkway_2021,15.602031052753354,11.133611835716012,0.3760508351290462,1.5197319993496077
2-henry hudson parkway_2022,15.057746696760464,11.133611835716012,0.4041458467031016,0.029073247485707
2-henry hudson py nb en west 253 street_2025,9.873693335797544,6.3200951546334245,0.0,0.4335341280357567
2-hering avenue_2018,14.660650474541502,10.248372133497538,0.2515752325487824,0.3354717362876294
2-hering avenue_2022,14.172486602780888,10.248372133497538,0.3291409681797941,0.0058826631581554
2-hering avenue_2024,13.809667856792665,10.248372133497538,0.3152172478451281,0.0058826631581554
2-hewitt place_2022,11.896152276107427,7.97234120438439,0.3960087728661289,0.1106465200870636
2-hicks street_2024,12.243087492016038,8.68192217962111,0.2516974966632958,0.6334502533018178
2-hill avenue_2024,13.390555124884347,9.829277315304726,0.2585677526940482,0.5286851880667568
2-hobart avenue_2019,13.851240875326226,9.932687151945627,0.2711775717803176,0.5326262537248435
2-hobart avenue_2024,13.493970102055732,9.932687151945627,0.2358441651797517,0.4175254226005307
2-hoe avenue_2021,14.210674083070082,9.742298494164618,0.3072212298478725,1.608757681129236
2-hoe avenue_2024,13.303571548777043,9.742298494164618,0.3148301011116824,0.8832302057476643
2-hoffman street_2021,13.368007540001305,8.899708751147058,0.3291851536611497,0.1699959071033177
2-holland avenue_2024,14.300820787644026,10.739511710723129,0.2709480081588825,0.0028958031120255
2-hollywood avenue_2018,14.99718093653531,10.584892598094156,0.2844903983333046,0.4894385418843429
2-hollywood avenue_2022,14.509016987537132,10.584892598094156,0.3345249594375074,0.0050870390485571
2-hollywood avenue_2024,14.146198154087406,10.584892598094156,0.311313676985058,0.1095716364292909
2-home street_2021,14.231945512526377,9.763568701394805,0.3088482330248968,0.5199835615507563
2-home street_2024,13.32484295729275,9.763568701394805,0.3003883608971912,0.3900807060644171
2-homer avenue_2022,13.335926136380392,9.411857088083014,0.2842939864236958,0.013804280976397
2-hone avenue_2024,13.99702591892374,10.43572431667567,0.2853466903678578,0.0109399400383343
2-howe avenue_2022,12.708433283269382,8.784434181971468,0.2882701348033352,0.3555042589543924
2-hoxie street_2018,11.990563731221831,7.578755529161455,0.2155624396155718,0.7082328179779862
2-hugh j grant circle_2024,12.512816479241184,8.95161220342745,0.3959177611801657,1.1697850047886926
2-hughes avenue_2017,14.092222515235424,9.763126148030022,0.2408507727676819,0.6132377973316434
2-hughes avenue_2021,14.231502933995582,9.763126148030022,0.3077088967949103,0.1589676310956455
2-hull avenue_2021,13.947203118225667,9.478845034308655,0.3225962391136905,0.8346467428336448
2-hunt avenue_2024,12.733428056597347,9.17219886582752,0.3096375531090617,0.1277773699418263
2-hunter avenue_2024,12.512966282381536,8.951761987716573,0.2933311111755784,0.2164814084406593
2-huntington avenue_2022,13.264511115433486,9.340447999167385,0.3220834991691133,0.0225439644348945
2-hunts point avenue_2017,14.930074798793852,10.6009462184235,0.3638560695030866,2.506480583211811
2-hutchinson river parkway_2019,15.594387836744666,11.675794844186594,0.3528379010342437,1.3483588217768536
2-hutchinson river parkway_2022,15.599935700248343,11.675794844186594,0.35139456958769,0.0850761723551192
2-huxley avenue_2017,12.780778063021362,8.451835634525947,0.2369046408561706,0.4191707551642764
2-independence avenue_2019,14.1841714605598,10.265604258772868,0.3665188068652627,0.5339169549893884
2-intervale avenue_2022,14.545808505142316,10.621683220013605,0.3380972730179272,0.0142973047008244
2-intervale avenue_2024,14.18298966379578,10.621683220013605,0.3525825296989548,0.68687756754635
2-inwood avenue_2021,13.748732311829915,9.280390819381386,0.345361184038459,0.0450689633675781
2-irvine street_2019,10.919266574317565,7.001558024414322,0.2476038488843704,1.561675220234514
2-irwin avenue_2018,13.992822848338246,9.580577742964474,0.3117517614339696,0.8259282917937638
2-irwin avenue_2021,14.04894313776686,9.580577742964474,0.4027064856690847,0.4085935427826954
2-irwin avenue_2022,13.50465923335419,9.580577742964474,0.3937690683449731,0.2187338428255096
2-jackson avenue_2021,14.58332447064007,10.12056440613252,0.338790331670839,0.7124104467407916
2-jackson avenue_2022,14.015198347997012,10.12056440613252,0.3276047863358921,0.0259601016695316
2-jackson avenue_2024,13.689776262557109,10.12056440613252,0.3325235641657966,0.1503147606588681
2-jackson avenue_2025,13.717015270247638,10.12056440613252,0.0,0.1399358402975167
2-jarvis avenue_2024,12.59362702537368,9.032412979622,0.3224166104313541,0.0118297517535772
2-jerome avenue_2018,16.723636481707196,12.3113276003357,0.35062656792694,0.6345642231276474
2-jerome avenue_2019,16.229924510058524,12.3113276003357,0.3711851025904083,0.2829207553500704
2-jesup avenue_2021,13.510436245469045,9.04211955311344,0.2599245151448073,1.7077979820471825
2-jesup place_2021,11.22257187354916,6.755290222598666,0.2628909961099037,0.1788990399926247
2-johnson avenue_2018,14.083248740023103,9.670997736505884,0.3061279182425324,2.3888270073565567
2-johnson avenue_2022,13.59508507946977,9.670997736505884,0.3769856367862957,1.0971779271299298
2-kappock street_2022,13.235719321042112,9.311658718763493,0.4127358139100031,0.8991038804513338
2-katonah avenue_2019,13.217609521905068,9.299097893746955,0.4124950140364225,0.8200881540010944
2-kearney avenue_2024,13.167766047031607,9.606501294741925,0.3479009324448357,0.2978056556226321
2-kelly street_2018,13.994419142141515,9.58217392795612,0.2659040911726151,0.5990562571603498
2-kelly street_2022,13.506255526316776,9.58217392795612,0.3217215909565136,0.0310140535291694
2-kilroe street_2024,10.293672605019994,6.733499693507001,0.2258983739930543,0.7776261871378843
2-king avenue_2024,12.494716824939529,8.933514847693306,0.2600036850296363,0.8026291911769423
2-kingsbridge avenue_2022,13.469532576484138,9.545453506159918,0.5069188425608947,0.7997569156182036
2-kingsbridge terrace_2022,13.146863166935429,9.22281079568989,0.3520388910359313,1.118480273305576
2-kingsland avenue_2018,14.728262618329335,10.31598199002429,0.2584584040859237,0.2382291887322506
2-kingsland avenue_2021,14.784382931557962,10.31598199002429,0.3241609127203271,0.2998082522496215
2-kingsland avenue_2024,13.877279962899577,10.31598199002429,0.3136107485848597,0.1369754550270777
2-kingsland place_2022,9.944504516292854,6.022733317184281,0.1122777130610281,0.5303340901540337
2-kossuth avenue_2022,12.53569127472871,8.611720470646395,0.2903640196889958,0.4495457873433393
2-la salle avenue_2019,12.976678261859972,9.058191067590563,0.2897335381848508,0.9433610033968184
2-lafayette avenue_2017,16.1271398094505,11.797994084938823,0.3314370451539576,0.598616696713712
2-lafayette avenue_2018,16.21029998375466,11.797994084938823,0.3433658929650475,0.2036752681188114
2-lafayette avenue_2019,15.71658803547985,11.797994084938823,0.3469655123370517,0.2188141931529804
2-lafayette avenue_2022,15.72213589909097,11.797994084938823,0.3859821486411939,0.195402296332485
2-lafayette avenue_2025,15.3533348416215,11.797994084938823,0.0,0.0031948908965191
2-lafontaine avenue_2022,12.564394204423762,8.640418353499792,0.3009756726447908,1.277985057613039
2-lakeview place_2018,11.53522734692719,7.123710336473764,0.3211580016481704,1.064469328545409
2-lakewood place_2022,11.477950834139708,7.554315274889073,0.3148107398400335,0.0727856697256476
2-landing road_2021,11.678924117783469,7.211220513058868,0.3832241363151158,2.1059860969019484
2-laurie avenue_2024,10.283388888382673,6.72322793182034,0.2516974966632958,0.8130169264103294
2-layton avenue_2018,13.955016291382616,9.542773814527347,0.33249102266772,0.7707561598869281
2-lebanon street_2024,11.666345341891374,8.105308608620495,0.3446488970584583,0.9359757051905532
2-leggett avenue_2021,14.4107330681758,9.94234694977492,0.4425995236815657,0.345644329789625
2-leland avenue_2019,14.447818354688696,10.529243245748171,0.2606929699037348,0.2264979191267833
2-leland avenue_2024,14.090547395247574,10.529243245748171,0.2838206714542897,0.0058826631581554
2-libby place_2024,11.222862133984329,7.661989117122768,0.2457819107111803,1.1062827949723293
2-light street_2024,12.296365076866628,8.735191213709612,0.2320691169197139,0.020390689647734
2-lincoln avenue_2019,13.037272560524164,9.164300844662952,0.3570082217288527,0.4634195013687203
2-locust avenue_2018,13.372925904016252,8.985662306172166,0.34893228077595,0.9097493838307328
2-lodovick avenue_2018,13.766991843683403,9.354764022534123,0.3019895584722778,0.4445576079142606
2-logan avenue_2022,13.97291262650257,10.0488058252017,0.3377330058573485,0.0071742037480003
2-longfellow avenue_2019,14.523375583238307,10.604798566797394,0.2889861668059258,0.2849533528805231
2-longfellow avenue_2021,15.0732077164776,10.604798566797394,0.3144238595053781,0.4616563877579068
2-longwood avenue_2017,14.476843084658356,10.147728589135694,0.3539260712083801,1.157949808013617
2-lorillard place_2022,12.64843602395876,8.724446202156455,0.3145766250588724,1.1532267286079876
2-lowerre place_2021,12.690576037502248,8.222407898740572,0.2737585335082708,0.742984415407117
2-lurting avenue_2022,14.403678618663957,10.47955698365988,0.3032872303129282,0.0046889894861315
2-lurting avenue_2024,14.04085980949877,10.47955698365988,0.2810357148494328,0.0117309228756986
2-lydig avenue_2022,13.805596020060076,9.881496937885498,0.3285175122597991,0.0117309228756986
2-lydig avenue_2024,13.442777409734644,9.881496937885498,0.377153475282273,0.3348280285087237
2-lyman place_2022,11.662597223127776,7.738875084113041,0.268754062566262,0.6506571289389931
2-lyon avenue_2022,12.3803888589079,8.456448021721698,0.2938980075541547,0.098486946714654
2-macdonough place_2024,12.717541332634609,9.15631375823194,0.4572611496603962,0.1389790272814509
2-mace avenue_2018,15.188629441521746,10.776336749124091,0.3268326881489526,0.3016589393825752
2-mace avenue_2024,14.337646587346423,10.776336749124091,0.3106706349454625,0.343164081910785
2-maclay avenue_2021,13.280331558770705,8.812045128058351,0.271492549818782,1.3819097628020665
2-macombs road_2019,14.015504025009824,10.096943091657876,0.365274227524919,0.0817643018026396
2-macombs road_2021,14.565336020348855,10.096943091657876,0.3678138019321098,0.677932014753465
